insiderthreat,vector,date,user,source,action
1,2,1288224000,919,133,31
1,0,1297814400,10,993,824
0,0,1262628240,20,913,1389
1,0,1292803200,931,956,760
1,0,1279065600,961,990,826
1,0,1281484800,959,730,760
1,2,1280707200,932,981,35
1,0,1277856000,957,428,749
0,2,1262858160,577,881,31
1,0,1283990400,913,775,1140
1,0,1281052800,945,937,1140
1,2,1302652800,942,957,1421
1,0,1290988800,937,950,826
0,2,1265169000,772,591,31
0,2,1262856120,892,656,31
0,2,1263884100,309,399,31
1,0,1299110400,10,993,824
0,0,1262713740,747,833,1391
1,0,1283385600,915,825,760
1,2,1282608000,938,962,31
1,0,1288569600,950,920,1140
0,0,1262869980,144,364,595
1,2,1282089600,946,801,35
1,0,1293408000,952,634,749
1,2,1281312000,9,875,102
1,1,1291161600,14,949,46
1,0,1287446400,3,983,1140
1,0,1299456000,941,888,693
1,0,1282003200,956,978,1403
1,0,1289865600,916,81,693
0,2,1263869400,108,768,31
1,2,1285718400,7,979,100
0,0,1262872980,133,756,202
0,0,1262799180,371,660,930
0,0,1262867040,381,177,877
0,0,1262868960,43,425,349
1,0,1299801600,918,996,749
0,0,1262682420,25,804,524
0,2,1262710140,757,454,35
1,2,1303171200,942,957,117
1,0,1294790400,923,965,674
1,2,1279670400,949,975,31
0,2,1265130780,722,247,35
1,1,1287100800,2,555,10
1,0,1294617600,952,634,760
1,0,1296518400,935,868,627
1,0,1283904000,915,825,650
0,0,1262687040,462,442,524
0,2,1265011620,480,274,35
1,0,1278547200,0,453,203
1,1,1301011200,942,957,83
0,0,1262695260,27,878,1415
0,2,1263899520,693,89,31
1,0,1286236800,2,555,674
0,0,1262852520,893,169,303
1,0,1289779200,1,948,826
0,0,1262781060,56,216,595
0,0,1262800080,546,679,229
0,0,1262799420,106,468,595
1,0,1299110400,941,888,1403
1,0,1284336000,915,825,749
0,2,1263836160,232,330,35
1,0,1283126400,7,979,760
0,0,1262803260,329,164,157
1,0,1290988800,917,514,749
0,2,1262626800,607,340,35
1,2,1280880000,961,990,126
0,0,1262870160,45,297,588
1,0,1281398400,936,995,826
0,0,1262798220,159,141,241
1,0,1277337600,932,981,285
0,0,1262797380,114,78,524
0,2,1264661700,249,549,31
1,0,1279670400,961,990,826
1,2,1284940800,930,958,1421
1,0,1283385600,930,958,880
0,2,1262682240,415,204,31
1,0,1288656000,924,954,203
1,2,1292198400,14,949,31
1,2,1290384000,920,884,107
1,2,1293408000,933,418,112
1,0,1300752000,918,996,826
1,0,1278028800,9,875,826
1,0,1283817600,960,998,693
0,0,1262791320,823,5,168
1,2,1297382400,5,977,31
0,2,1264780740,80,904,31
1,2,1297382400,935,868,31
0,2,1264090080,80,904,31
1,0,1279756800,961,990,760
1,0,1280188800,946,801,760
1,0,1283990400,926,29,627
1,3,1285804800,947,246,81
1,2,1283385600,956,978,1421
1,2,1287705600,958,959,35
0,2,1262725020,643,486,31
0,2,1262602560,383,263,35
1,0,1280275200,946,801,627
1,2,1282694400,938,955,31
1,2,1298246400,927,732,97
1,0,1295827200,925,354,760
1,0,1289433600,14,949,285
1,2,1292284800,910,960,35
1,0,1281657600,938,955,285
1,2,1285804800,4,128,31
0,2,1263580980,693,89,35
1,2,1299456000,10,993,98
0,2,1264434480,262,334,35
0,2,1264767180,790,311,31
0,2,1264776300,771,238,35
1,0,1277424000,949,975,627
1,0,1292284800,952,634,693
0,0,1262688360,267,69,524
1,0,1283904000,958,959,1140
0,2,1263967980,257,214,35
0,0,1262865360,26,497,524
0,2,1264090020,309,399,35
1,0,1288656000,920,884,826
0,2,1262791560,567,443,31
1,2,1293580800,14,949,35
1,2,1302134400,11,669,31
1,0,1292284800,12,194,693
1,0,1282089600,911,808,674
1,2,1283904000,943,294,118
0,0,1262713980,722,247,746
1,2,1292198400,916,81,1421
0,2,1264071900,48,862,31
0,2,1264513680,488,493,31
0,2,1262640300,643,486,31
1,2,1296432000,931,956,111
0,2,1263466980,30,826,31
0,2,1263297060,219,528,31
1,0,1297987200,941,888,1140
0,2,1262951220,415,204,35
1,2,1286323200,919,133,35
1,0,1293408000,12,194,693
0,0,1262871960,160,592,266
1,0,1301961600,953,976,826
1,0,1287360000,921,966,760
1,2,1283212800,936,995,114
1,2,1289865600,2,555,35
1,2,1286409600,915,825,31
1,0,1279843200,946,801,203
0,0,1262856780,123,94,180
0,0,1262780640,881,205,872
1,0,1283212800,919,133,693
1,0,1287532800,910,960,693
0,0,1262864400,132,517,595
1,2,1303084800,918,996,106
0,2,1264434480,309,399,31
1,0,1280448000,956,978,760
0,2,1263821460,117,903,35
1,0,1301270400,953,976,880
1,2,1281571200,9,875,1421
1,2,1303948800,953,976,121
0,2,1263828180,354,384,31
1,1,1288051200,924,954,52
0,0,1262772000,630,578,980
1,0,1294704000,935,868,1403
1,2,1284595200,945,937,31
0,0,1262872440,773,409,738
1,2,1287705600,958,959,31
1,0,1284076800,913,775,1140
1,2,1290038400,2,555,31
0,2,1263902220,514,845,31
0,2,1264778340,874,594,35
1,0,1283904000,919,133,627
0,0,1262870880,399,10,367
1,1,1299628800,11,669,75
0,0,1262872200,155,655,651
0,2,1263293040,201,41,31
1,2,1293494400,14,949,35
0,0,1262871600,19,623,180
0,2,1264606260,793,303,35
1,2,1280966400,949,975,35
0,2,1264153200,224,371,35
1,0,1278633600,949,975,880
1,0,1291075200,928,970,749
1,2,1302652800,11,669,31
1,2,1290470400,3,983,1421
1,2,1283299200,948,988,31
1,0,1280707200,946,801,749
1,0,1291852800,928,970,203
0,0,1262865660,36,39,408
1,0,1280102400,943,294,880
1,0,1282608000,915,825,692
1,0,1282003200,960,998,692
0,2,1263919200,497,499,35
1,0,1295568000,912,989,674
1,0,1281398400,948,988,674
0,2,1262616480,726,608,31
0,2,1264443720,44,76,35
1,0,1301270400,953,976,760
1,2,1300838400,941,888,31
1,0,1281571200,943,294,826
1,0,1296518400,935,868,627
0,2,1263807000,117,903,31
1,0,1282003200,959,730,693
0,2,1262699820,600,179,35
1,1,1280188800,951,951,87
0,0,1262870760,142,401,595
0,2,1265048100,277,196,31
0,0,1262867820,30,826,524
1,0,1281398400,4,128,204
1,0,1279584000,938,955,692
0,2,1262709420,80,904,31
1,0,1294704000,935,868,336
1,0,1293408000,931,956,760
1,0,1296518400,927,732,1405
0,0,1262868360,133,756,864
1,1,1283817600,959,730,33
0,0,1262689620,23,155,524
0,0,1262870520,45,297,989
1,0,1279670400,946,801,826
1,0,1276819200,932,981,336
1,0,1299456000,918,996,760
1,2,1280102400,944,952,35
0,0,1262866680,120,633,595
0,2,1264693980,144,364,35
0,0,1262864220,181,152,595
0,0,1262855580,137,8,595
1,2,1281312000,961,990,126
0,0,1262708580,213,561,524
1,0,1284595200,958,959,1032
1,2,1282176000,922,36,35
1,0,1279065600,961,990,760
0,0,1262872860,125,73,595
1,0,1277078400,949,975,749
1,0,1291680000,928,970,1032
1,0,1277424000,957,428,826
1,0,1284076800,926,29,285
1,2,1284508800,7,979,100
0,0,1262775660,242,509,1402
1,2,1284595200,945,937,31
1,0,1279756800,954,132,760
1,2,1291852800,920,884,1421
0,2,1262623500,467,201,35
1,2,1279756800,944,952,31
0,2,1264681920,93,219,31
0,2,1262962440,527,180,35
0,0,1262871780,90,130,595
1,1,1300838400,953,976,59
0,2,1263390540,113,829,35
1,1,1282003200,945,937,60
1,0,1283299200,919,133,674
0,2,1263943320,280,843,31
1,0,1281398400,956,978,760
0,2,1265075700,240,103,35
0,0,1262866020,650,64,301
1,2,1283817600,938,955,31
1,2,1285718400,7,979,100
1,0,1283817600,934,731,760
1,2,1280880000,949,975,35
0,2,1264090620,372,432,35
0,0,1262871960,235,821,181
0,0,1262600880,142,401,595
1,0,1280793600,954,132,760
0,0,1262867280,202,755,653
1,0,1280966400,948,988,1140
0,2,1263292740,889,786,35
0,2,1265114700,794,615,31
1,0,1290988800,937,950,760
0,0,1262872320,57,15,170
1,0,1279843200,954,132,1140
1,0,1301356800,918,996,693
0,2,1265040060,41,181,35
0,2,1262961840,117,903,31
1,2,1289779200,2,555,31
1,0,1279584000,949,975,409
0,2,1263803100,567,443,31
1,2,1291766400,916,81,104
1,0,1290124800,933,418,760
0,0,1262872980,25,804,1415
0,2,1263220260,412,391,35
1,2,1281398400,949,975,31
0,0,1262696400,227,860,369
1,0,1281657600,945,937,627
1,0,1281571200,948,988,409
1,0,1282521600,934,731,336
1,2,1284336000,960,998,35
0,0,1262866020,104,210,180
1,0,1297296000,6,969,674
1,0,1282176000,959,730,1140
0,0,1262772420,48,862,595
1,0,1280880000,911,808,285
0,0,1262866020,188,547,688
1,0,1289174400,3,983,760
1,0,1292976000,12,194,693
0,2,1263813420,100,245,31
1,2,1286236800,915,825,31
1,0,1284422400,7,979,760
1,0,1294358400,925,354,826
0,2,1264439940,170,241,31
1,2,1292284800,910,960,31
1,2,1290556800,920,884,1421
1,2,1292198400,14,949,31
1,0,1283817600,958,959,203
1,0,1277424000,957,428,760
1,2,1284076800,4,128,31
1,2,1288569600,2,555,35
0,0,1262871240,106,468,595
0,0,1262868840,144,364,553
1,2,1283904000,960,998,35
1,0,1283299200,7,979,760
1,0,1277769600,0,453,336
1,2,1293408000,917,514,1421
0,0,1262797680,98,636,595
0,0,1262800380,38,163,1373
1,2,1282867200,961,990,126
1,2,1287446400,926,29,31
1,1,1291680000,928,970,69
1,0,1292198400,12,194,760
1,2,1282694400,959,730,125
1,0,1279670400,961,990,760
1,2,1281139200,957,428,124
0,0,1262611800,742,743,1243
1,2,1280793600,9,875,102
0,0,1262872800,146,590,489
1,0,1299110400,914,973,336
1,2,1302652800,953,976,1421
1,0,1280275200,959,730,760
1,0,1277164800,949,975,749
1,0,1277078400,944,952,285
1,2,1300233600,10,993,1421
1,2,1280793600,0,453,31
1,0,1294790400,927,732,694
1,2,1288742400,940,915,1421
0,0,1262872200,647,644,408
1,2,1292457600,916,81,1421
0,0,1262867280,43,425,1415
1,0,1280102400,9,875,826
1,0,1277164800,949,975,1032
1,0,1284681600,919,133,880
0,2,1264089900,567,443,35
1,2,1300752000,6,969,31
1,2,1287446400,926,29,31
1,2,1291680000,921,966,1421
0,2,1264152120,100,245,31
0,0,1262628600,96,104,1080
1,2,1281052800,9,875,1421
1,0,1296345600,927,732,824
1,2,1300752000,6,969,31
1,1,1277337600,944,952,96
1,0,1282176000,911,808,880
1,0,1278028800,949,975,285
1,0,1288742400,1,948,760
1,2,1293408000,928,970,35
0,0,1262867820,108,768,595
1,2,1285286400,911,808,35
0,2,1264180620,267,69,35
0,0,1262868720,32,259,180
0,2,1262880660,722,247,31
1,0,1284076800,926,29,409
1,0,1279756800,957,428,1140
1,0,1279238400,0,453,692
1,0,1295308800,5,977,826
0,0,1262870880,56,216,489
1,0,1296604800,935,868,760
1,2,1291852800,955,388,31
1,2,1290556800,910,960,35
1,0,1287705600,921,966,826
0,2,1263829680,892,656,35
0,2,1263477660,373,668,35
0,0,1262872800,27,878,524
1,2,1286236800,915,825,31
0,0,1262857260,494,83,606
1,1,1297987200,10,993,13
0,2,1263555120,615,883,35
0,0,1262869620,613,516,1415
0,2,1265052000,673,379,35
1,2,1291766400,950,920,1421
1,2,1283472000,938,955,35
0,0,1262651640,105,287,595
0,0,1262868360,57,15,588
0,0,1262611800,538,669,1219
1,2,1282176000,938,955,35
1,2,1284595200,934,731,1421
1,0,1279843200,922,36,1403
0,0,1262869800,395,744,595
0,0,1262872440,122,866,595
0,0,1262686260,182,178,1223
1,0,1300665600,918,996,1403
1,0,1300233600,11,669,203
0,2,1264695420,693,89,31
1,0,1284422400,919,133,203
1,0,1279584000,957,428,826
1,0,1280275200,938,955,760
0,2,1262701500,383,263,35
1,0,1300147200,11,669,826
1,0,1283040000,930,958,693
1,2,1294790400,937,950,115
0,2,1264420500,42,665,31
0,2,1264782360,607,340,31
1,2,1283212800,938,688,35
1,2,1280102400,944,952,35
0,0,1262866800,41,181,1373
0,0,1262856780,746,700,1321
1,0,1288310400,950,920,760
0,2,1264082460,168,433,31
1,0,1288224000,910,960,693
1,0,1280188800,938,955,627
1,2,1283212800,8,273,101
1,2,1300233600,941,888,35
1,2,1281398400,932,981,35
0,0,1262871960,134,661,1275
1,0,1293408000,923,965,749
1,0,1289260800,916,81,760
1,2,1281916800,961,990,126
1,1,1292889600,952,634,84
0,0,1262867160,81,299,595
1,2,1291248000,921,966,1421
1,2,1292198400,14,949,31
1,0,1297814400,914,973,203
1,0,1296691200,935,868,409
1,0,1282348800,943,294,880
1,2,1298505600,925,354,1421
0,2,1265032500,615,883,35
1,0,1283299200,945,937,1403
0,0,1262631120,27,878,524
0,0,1262859480,183,902,1305
1,2,1283472000,959,730,1421
0,2,1264679520,104,210,31
1,0,1291680000,937,950,826
0,0,1262870340,116,822,1347
1,0,1279497600,948,988,409
1,0,1278892800,961,990,826
0,2,1264516140,345,144,35
1,0,1282348800,943,294,760
0,0,1262710980,46,722,1402
1,2,1300752000,914,973,31
1,0,1287532800,924,954,1403
0,2,1262852220,281,474,31
1,0,1300838400,942,957,880
1,1,1294790400,927,732,14
0,0,1262763840,638,99,1259
1,2,1290124800,2,555,35
1,0,1278547200,9,875,880
0,0,1262868900,15,332,780
1,2,1297987200,935,868,31
0,2,1265123040,48,862,31
1,1,1278892800,961,990,70
1,0,1280448000,13,248,650
1,2,1291248000,921,966,108
1,2,1296691200,5,977,31
0,2,1265213940,861,503,35
0,2,1263475860,545,12,35
1,1,1298851200,11,669,75
0,0,1262777700,312,189,595
0,0,1262866020,21,291,524
1,2,1297900800,935,868,31
1,2,1285200000,934,731,1421
1,0,1282089600,7,979,826
0,2,1263817020,567,443,35
1,2,1296777600,925,354,109
0,0,1262867460,51,37,1402
1,0,1297987200,914,973,1140
0,2,1263483600,734,455,35
1,2,1290038400,2,555,35
1,2,1283990400,8,273,101
1,0,1278720000,957,428,826
0,2,1264002960,385,880,35
1,0,1294185600,5,977,826
1,0,1281571200,943,294,760
1,0,1279670400,0,453,627
1,0,1279065600,922,36,693
1,0,1287100800,955,388,674
1,1,1291334400,14,949,46
1,2,1286928000,958,959,31
1,0,1280448000,948,988,1403
1,0,1283904000,926,29,285
0,2,1262780040,804,647,31
1,0,1297728000,6,969,203
0,0,1262872860,18,59,1373
0,2,1263288120,805,377,31
0,2,1262876940,328,345,35
0,0,1262866920,131,467,1373
1,0,1294963200,925,354,693
1,0,1282780800,930,958,1140
1,0,1289520000,921,966,760
0,2,1263576360,80,904,35
1,0,1301356800,918,996,1140
1,2,1282521600,954,132,1421
1,0,1280361600,8,273,693
1,0,1279843200,9,875,760
1,2,1289865600,955,388,35
1,0,1295481600,935,868,203
1,2,1284422400,4,128,31
1,2,1294185600,937,950,1421
1,0,1283212800,930,958,760
0,2,1263312780,370,414,35
1,2,1297987200,935,868,35
1,0,1288569600,924,954,674
1,2,1280102400,949,975,31
1,0,1293494400,12,194,760
1,0,1283990400,930,958,760
1,2,1299715200,10,993,98
0,2,1263459600,201,41,31
1,0,1294617600,923,965,285
0,0,1262703480,194,773,795
1,0,1286928000,940,915,880
0,2,1263316620,360,220,35
0,2,1263832860,414,683,31
1,0,1285718400,926,29,285
1,2,1296172800,952,634,120
1,2,1280448000,961,990,126
1,2,1290988800,950,920,1421
0,0,1262630400,80,904,595
1,0,1282608000,915,825,336
0,0,1262871600,525,435,1045
0,0,1262872080,114,78,595
0,0,1262867100,576,168,524
0,2,1264430820,473,261,31
0,2,1264175520,404,911,35
1,2,1298332800,912,989,35
1,2,1286323200,960,998,31
1,2,1297296000,5,977,35
1,2,1284940800,934,731,113
1,1,1279152000,951,951,87
0,2,1263202260,442,38,35
0,0,1262869080,167,77,202
1,0,1280966400,13,248,826
0,2,1263485340,132,517,31
1,1,1288915200,924,954,52
0,0,1262868600,304,910,665
1,2,1283299200,954,132,1421
0,0,1262776680,19,623,279
1,0,1299196800,11,669,627
1,2,1292976000,928,970,31
1,0,1301270400,953,976,760
1,0,1277683200,932,981,203
1,2,1292457600,1,948,31
0,2,1264086720,93,219,35
1,0,1294876800,952,634,826
0,2,1263981480,249,549,35
1,0,1283990400,926,29,285
0,0,1262862600,84,176,724
1,2,1290038400,2,555,35
1,0,1283385600,934,731,760
0,0,1262869380,98,636,331
1,2,1287014400,915,825,31
0,0,1262777580,281,474,423
0,0,1262866560,31,25,524
1,2,1296518400,925,354,1421
1,2,1289865600,955,388,31
1,2,1280793600,944,952,35
0,0,1262868540,103,57,595
0,2,1263999960,882,67,35
0,2,1265035380,493,410,31
1,2,1284940800,930,958,110
1,0,1278720000,957,428,826
0,0,1262872980,102,506,595
0,0,1262868480,132,517,595
1,0,1279756800,936,995,760
1,2,1292371200,3,983,99
1,0,1282694400,911,808,693
1,0,1280275200,8,273,826
1,2,1299456000,10,993,1421
1,0,1296518400,927,732,761
1,2,1291248000,3,983,1421
0,2,1263832740,604,318,35
1,0,1281052800,945,937,409
0,2,1263539700,249,549,31
0,0,1262870400,77,754,1029
0,2,1264079940,56,216,31
0,0,1262866380,668,532,595
0,0,1262776380,157,351,814
0,0,1262855340,46,722,1344
1,0,1296000000,927,732,824
1,0,1280793600,948,988,1140
0,2,1264180860,629,385,31
0,2,1264684680,882,67,31
1,0,1294358400,952,634,826
0,2,1263489900,748,393,31
0,0,1262690280,121,708,595
0,0,1262868540,139,183,595
1,0,1278115200,957,428,760
0,0,1262687700,160,592,1293
1,0,1295913600,935,868,880
0,2,1263393960,48,862,35
0,2,1264613400,60,344,35
0,2,1262597700,23,155,31
1,0,1296000000,935,868,409
1,0,1283817600,934,731,749
1,0,1297123200,912,989,1032
0,0,1262778360,599,882,1402
0,0,1262683440,62,127,840
1,0,1297036800,6,969,650
0,2,1263826860,600,179,35
1,0,1288742400,921,966,826
1,2,1284940800,915,825,31
0,2,1262954100,659,877,35
0,0,1262871300,887,437,505
1,2,1282262400,948,988,35
1,2,1291075200,920,884,1421
1,0,1280102400,961,990,760
0,2,1265217600,219,528,35
0,0,1262778000,615,883,1332
1,0,1278547200,0,453,1140
1,0,1280793600,8,273,693
1,0,1280102400,956,978,760
0,2,1263979020,80,904,31
0,2,1263328380,56,216,35
1,2,1303084800,953,976,121
0,0,1262687160,89,521,595
1,0,1283126400,945,937,1140
0,0,1262682660,569,424,719
0,2,1262879880,220,350,35
0,0,1262866020,141,785,595
1,0,1281916800,911,808,692
1,2,1298246400,5,977,31
1,2,1297987200,935,868,35
1,2,1288224000,919,133,35
0,2,1264411740,242,509,31
0,2,1263570060,480,274,31
0,0,1262863320,43,425,369
0,2,1263571200,151,494,35
1,2,1287705600,940,915,1421
1,2,1283385600,954,132,1421
1,2,1291161600,955,388,31
0,2,1265190120,603,408,31
0,0,1262869200,39,542,1373
0,2,1263378000,473,261,31
1,0,1284422400,958,959,409
0,2,1264066200,906,202,35
1,2,1289952000,3,983,1421
1,2,1291334400,910,960,31
0,0,1262872800,154,296,489
1,2,1285200000,8,273,101
0,0,1262798700,27,878,1373
1,0,1281398400,938,955,409
1,0,1294272000,935,868,336
1,0,1281052800,8,273,760
1,2,1296172800,931,956,111
1,0,1289865600,921,966,760
1,0,1280793600,954,132,826
1,0,1289779200,1,948,285
1,0,1282694400,911,808,880
1,0,1282089600,911,808,203
0,2,1263998520,790,311,31
0,0,1262867820,183,902,1161
1,2,1283212800,911,808,31
0,2,1262796720,470,916,35
0,0,1262698080,23,140,1313
0,2,1262780880,706,383,31
1,1,1278547200,932,981,37
0,2,1263457740,888,265,31
1,2,1297209600,927,732,97
1,0,1297382400,10,993,761
1,2,1281398400,932,981,31
0,2,1263395460,648,477,31
1,0,1285027200,958,959,880
0,0,1262870520,664,796,792
0,0,1262863200,94,23,1402
1,0,1289260800,1,948,674
1,2,1284681600,4,128,35
0,0,1262872560,65,341,1415
1,0,1279584000,9,875,749
0,0,1262779260,29,598,524
1,0,1278460800,922,36,760
1,1,1279670400,946,801,72
0,2,1262710500,609,558,35
1,2,1289433600,2,555,35
0,2,1262691000,615,883,31
1,2,1299196800,927,732,97
1,2,1285545600,913,775,103
0,0,1262862780,33,696,180
1,0,1284681600,926,29,650
1,0,1277424000,957,428,749
1,0,1298505600,6,969,826
1,0,1290211200,1,948,674
0,2,1264504080,748,393,31
1,1,1284508800,958,959,27
1,0,1301356800,953,976,826
1,0,1292371200,937,950,760
1,0,1294704000,925,354,749
0,2,1262940960,771,238,31
0,2,1263394860,587,571,31
0,0,1262867820,793,303,1354
1,2,1284940800,7,979,100
1,0,1282089600,959,730,826
1,0,1282867200,915,825,749
1,0,1280793600,954,132,826
1,0,1277942400,949,975,826
1,1,1294099200,925,354,130
1,2,1285804800,7,979,100
0,0,1262868000,488,493,159
0,0,1262862420,891,603,377
1,2,1292889600,1,948,31
1,2,1300838400,941,888,31
1,0,1287446400,955,388,749
1,0,1280793600,954,132,880
1,0,1277164800,932,981,285
0,0,1262869620,44,76,202
0,2,1263476100,415,204,31
1,2,1280793600,0,453,35
0,0,1262692500,794,615,717
0,0,1262862420,131,467,595
0,2,1265187900,249,549,31
1,2,1299110400,935,868,31
1,2,1291161600,1,948,35
0,0,1262870760,880,863,1415
1,2,1284508800,945,937,35
1,0,1284336000,958,959,203
0,2,1265044800,184,66,31
1,2,1299715200,10,993,98
1,2,1286236800,915,825,35
1,0,1288137600,924,954,674
0,2,1264424700,414,683,31
0,0,1262799240,136,203,524
0,2,1265125560,434,217,35
0,0,1262870640,65,341,399
1,0,1299456000,918,996,1032
0,0,1262867820,73,751,505
1,0,1295222400,925,354,826
1,2,1284940800,930,958,110
0,2,1263821880,659,877,35
1,2,1288569600,2,555,31
0,0,1262872980,422,728,232
0,2,1264533540,693,89,31
1,2,1281657600,961,990,1421
1,2,1285200000,4,128,31
0,0,1262781240,864,670,1305
0,2,1264708740,184,66,35
1,2,1283817600,938,353,35
0,2,1263384360,659,877,31
0,2,1263571560,643,486,35
0,2,1262866260,104,210,31
1,2,1282608000,961,990,1421
1,0,1297209600,912,989,674
1,0,1288915200,924,954,693
1,2,1299456000,912,989,35
1,0,1280102400,9,875,826
1,2,1301875200,942,957,1421
1,0,1286841600,2,555,650
0,2,1264774080,733,723,35
1,0,1282262400,911,808,336
0,0,1262856600,904,939,1402
1,2,1282694400,936,995,114
1,2,1282521600,954,132,122
1,0,1290556800,14,949,1032
1,2,1285200000,960,998,31
1,2,1295827200,952,634,1421
1,0,1290470400,928,970,693
0,0,1262710560,73,751,1305
0,2,1263382560,874,594,35
1,0,1282780800,960,998,409
1,0,1278979200,957,428,1140
0,0,1262778480,152,539,279
0,0,1262870400,182,178,581
1,2,1292803200,916,81,104
0,2,1263206760,906,202,31
0,0,1262797320,56,216,746
0,0,1262867460,64,397,1415
0,0,1262775660,36,39,1415
1,2,1301616000,941,888,35
1,0,1288224000,1,948,674
1,0,1295481600,925,354,826
0,0,1262867940,473,261,806
0,2,1262949960,664,796,31
1,0,1280880000,922,36,674
1,0,1277769600,0,453,1140
1,0,1283212800,7,979,749
1,2,1290124800,924,954,35
1,2,1280880000,957,428,124
1,2,1283817600,959,730,125
1,2,1284508800,7,979,1421
0,2,1262595960,587,571,31
1,2,1280361600,949,975,35
0,0,1262872500,66,387,1415
1,2,1298246400,927,732,1421
0,2,1265039520,493,410,35
0,2,1264690740,567,443,31
1,2,1286323200,960,998,35
1,2,1281139200,957,428,124
1,2,1291248000,921,966,108
1,2,1290470400,3,983,1421
0,2,1262780760,151,494,31
1,2,1297987200,5,977,35
0,2,1262794980,309,399,35
1,2,1298332800,927,732,97
1,0,1299456000,914,973,627
1,2,1281139200,957,428,1421
1,2,1280966400,0,453,35
